source_id,ra,dec,parallax,parallax_error,pmra,pmdec,membership_prob,x_arcmin,y_arcmin,R_arcmin,dpmra,dpmdec,pm_speed,theta_deg,pm_tan
6083769841352626176,201.30599060839128,-47.182246757381,-0.1092832804821853,0.56462926,-3.1916076700588656,-6.662980451538031,0.908276029771106,-15.732613772370991,18.16519455713987,24.03100974593746,0.00839232994113459,0.03701954846196909,0.03795890106640262,-40.89536606353521,-0.03057976222877533
6083770154909350272,201.39977222236104,-47.142790787355,0.2387193052904205,0.27368018,-3.6961997552361887,-7.527501335549446,0.9350616818164598,-11.930051402891948,20.53255275870015,23.74682819377041,-0.49619975523618853,-0.8275013355494458,0.9648692436970773,-30.157919300682213,0.844760443736662
6083770567192453760,201.2630258603833,-47.17324417112696,-0.6367801054384189,0.80628115,-3.2328918265178723,-6.89625063739538,0.9782016921305962,-17.474705074425387,18.70534973238236,25.59795745853339,-0.03289182651787215,-0.19625063739538007,0.1989879014658297,-43.05186667130014,0.15800772909549352
6083770631616647424,201.3140450886232,-47.152189628173446,0.1552445056805936,0.08349012,-2.6988539687164934,-6.641468017760323,0.9792687763354316,-15.406028825288628,19.96862230959323,25.220856470564367,0.5011460312835068,0.05853198223967748,0.5045526113460473,-37.65061202435649,-0.4325365095737204
6083770837775053696,201.24391174904105,-47.15334307300365,0.312956920535318,0.17924404,-3.4938027071123865,-6.871468175911228,0.9943585176232208,-18.249724797795732,19.899415619781138,27.00072586439242,-0.2938027071123863,-0.17146817591122776,0.34017843267451625,-42.52388992962259,0.3324262186907734
6083771185701511296,201.3747205959208,-47.11051378955898,-0.4830487208073407,0.42624882,-2.462106920062608,-6.930020245406892,0.9271804276007632,-12.945819504586652,22.469172626461216,25.93179440692545,0.7378930799373924,-0.2300202454068918,0.7729136502330243,-29.948789220749585,-0.5245316309431116
6083771353182291200,201.2998032851117,-47.11410071455645,0.1458926031810542,0.5513559,-3.6800965632733296,-6.550912530598144,0.979231801744992,-15.983491121084143,22.25395712661296,27.399098456170112,-0.4800965632733294,0.1490874694018558,0.5027124263428459,-35.687094939956765,0.3029701909918161
6083771597984804480,201.4476858380528,-47.13234814686141,0.0245195645203044,1.2767645,-2.123746461588992,-7.835714890816655,0.9434804352480908,-9.987298401499698,21.159111188315336,23.397737404289536,1.0762535384110081,-1.1357148908166552,1.5646629004884414,-25.267748793735702,-0.4885021391148829
6083771731128529280,201.4818299523401,-47.11273895817909,-0.1178848844319915,0.36321223,-3.125198536942756,-7.165423468275616,0.9959402082078176,-8.60285726605542,22.335662509254774,23.935140961929843,0.074801463057244,-0.465423468275616,0.47139607942494344,-21.06480856846612,0.0974814159445996
6083772216460190464,201.51407296376544,-47.07708455244994,0.4641152976360383,0.5327365,-2.984081029839232,-7.021796149342009,0.9706915230764134,-7.295500133512736,24.47492685300361,25.5391144454533,0.215918970160768,-0.32179614934200895,0.38752259728515337,-16.598296266329232,-0.11499761108181315
6083772456978354432,201.4875386994049,-47.05832348480987,0.2992986567343869,0.907734,-2.8705529031951347,-7.222254995323285,0.9936681115005324,-8.371384743387074,25.600590911407863,26.934556568376482,0.3294470968048655,-0.5222549953232845,0.6174833355915593,-18.107727587445684,-0.15081157330113643
6083772693201303296,201.42656723353187,-47.0909400684533,0.1303218586762395,0.47191414,-2.480228094716227,-7.643873623302113,0.951728331737079,-10.843594294136684,23.643595892801983,26.011596720654357,0.719771905283773,-0.943873623302113,1.1870000052237961,-24.637473798681196,-0.26076882170446497
6083772800609432832,201.44014130035023,-47.07659743860619,1.3281272393912342,0.79122627,-3.630570494768224,-7.289741443520406,0.948332714917679,-10.293206712825128,24.504153683628402,26.578255250934504,-0.4305704947682236,-0.5897414435204062,0.7301958101567589,-22.7853118618951,0.6253644569136076
6083773178566464896,201.4353443875456,-47.02216195031499,0.4310373901264038,0.73226434,-3.832690042891448,-6.393533104124392,0.9810268408266648,-10.487707098865238,27.770282981100678,29.68468657476441,-0.6326900428914479,0.3064668958756078,0.7030068624427595,-20.689512675626823,0.4836111863543354
6083773311676822912,201.483557674304,-47.036419468856586,0.1485512094391188,0.44297895,-3.026832919557113,-7.0509961346487575,0.9804657331365711,-8.532803337073373,26.914831868604807,28.235029791102317,0.1731670804428873,-0.35099613464875734,0.3913887125192575,-17.590165752046794,-0.05899699340114174
6083769635183696896,201.27053564991093,-47.21954436164919,-0.1111734484499595,0.24067958,-3.8072492158249993,-6.476347606310954,0.9677031987151418,-17.170205697077396,15.92733830104848,23.419992934157662,-0.6072492158249991,0.2236523936890462,0.6471259563044249,-47.15054060762829,0.2490054589513159
6083769635183738624,201.2714929471045,-47.21453629390677,-0.044116599093734,0.17242238,-3.4977955208535585,-7.217794760370472,0.959959868908283,-17.131390175243514,16.22782236559388,23.597176696920734,-0.2977955208535583,-0.5177947603704718,0.5973220120735183,-46.551534436517905,0.5807100171467752
6083769703903226496,201.2579284530337,-47.21256346800359,0.3068940297467367,0.20476983,-3.3226698212357046,-6.511665472740832,0.9947954626564964,-17.681389610433406,16.34619191978473,24.07964968255099,-0.12266982123570447,0.1883345272591681,0.224761605261962,-47.2470585026865,-0.05501872869195666
6083769738263041920,201.272330488322,-47.20449328560342,0.63871887451712,0.32491174,-2.98410543823759,-6.727469567164496,0.9020618561869076,-17.09743039803536,16.830402863794802,23.99134399681051,0.2158945617624104,-0.02746956716449578,0.21763510497800667,-45.45093462685594,-0.13187812397360044
6083769841342379392,201.295915944718,-47.18984047662399,-0.00876740240441,0.16236989,-2.874656680309805,-6.794572041255426,0.9786806159704676,-16.14111108167918,17.709571402560442,23.961727529823328,0.32534331969019537,-0.09457204125542606,0.33880989751519164,-42.34711617111561,-0.17674822994307754
6083769914391154432,201.35013924867675,-47.20218575005151,0.0363674073192548,0.06312209,-2.8633714772660785,-6.660629658597546,0.952486536625352,-13.942519199384197,16.968854996909215,21.96214656019142,0.33662852273392163,0.03937034140245377,0.33892297959885836,-39.40835519315841,-0.2850869933786256
6083769978781360000,201.339574378278,-47.18729421926086,-0.3507304306693547,0.29931694,-3.45702952951068,-7.727292585444659,0.9706125318304368,-14.370892916962537,17.862346844348167,22.925662433583003,-0.2570295295106799,-1.027292585444659,1.0589590337449573,-38.81791382368945,0.8442182380223302
6083770047500996480,201.390301477342,-47.16744832969445,0.2690623883662992,0.18490303,-3.2114008648794083,-7.255578967471502,0.9709513316399144,-12.3140616272405,19.053100218332872,22.686047290996136,-0.011400864879408168,-0.5555789674715017,0.5556959319778204,-32.87467717723083,0.31114523278664163
